--ARVONTATAPA
tamy

--PAIKKOJA
#Edustajiston paikkamäärä
60

--RENKAAT
# renkaan numero, nimi, tunnus
1,Pelastusrengas,Pelast
2,Svenska Nationer och Ämnesföreningar (SNÄf),SNÄf
3,HELP,HELP
4,Maailmanpyörä,MP
5,Osakuntien suuri vaalirengas,Osak
6,Ainejärjestöjen vaalirengas,HYAL

--LIITOT
# liiton numero, renkaan numero, nimi, lyhenne
1,0,Akateemiset piraatit,Pirate
2,0,Tsemppi Group,Tsempp
3,0,Opiskelijademarit,OSY
4,1,Kokoomusopiskelijat 1,Kok1
5,1,Kokoomusopiskelijat 2,Kok2
6,1,Keskeiset,Kesk
7,1,KD Helsingin Opiskelijat,KD
8,2,Codex-Thorax,CodTho
9,2,Nationerna,Nation
10,2,StudOrg,StudO
11,2,Ämnesföreningarna,Ämnesf
12,0,Liberaalinen vaaliliitto - Yksilönvapauden puolesta,Liberal
13,3,Pykälä,Pykälä
14,3,LKS/HLKS,LKSHLKS
15,3,EKY,EKY
16,0,Perussuomalainen vaaliliitto,Peruss
17,4,Sitoutumaton vasemmisto - Obunden vänster - Independent left,SitVas
18,4,HYYn Vihreät - De Gröna vid HUS,HyVi
19,5,ESO,ESO
20,5,SavO,SavO
21,5,HO-Natura,HO-Nat
22,5,KSO-VSO,KSOVSO
23,5,SatO-ESO2,SatESO
24,5,Domus Gaudiumin Osakunnat,DG
25,5,EPO,EPO
26,5,PPO,PPO
27,6,Humanistit,Humani
28,6,Kumpula,Kumpula
29,6,Käyttis,Käyttis
30,6,Teologit,Teolog
31,6,Valtiotieteilijät,Valtio
32,6,Viikki,Viikki
33,0,Vaaliliittoon kuulumaton ehdokas,ITE



--EHDOKKAAT
#ehdokkaan numero, liiton numero, nimi,0
420, 18, Urhonen Amu, 9; 2,0,0
421, 18, Valkama Elina, 10; 1,0,0
422, 18, Voutilainen Erika, 2; 5,0,0
423, 18, Väyrynen Taru, 13; 1,0,0
424, 18, Waltari Pyry, 12; 2,0,0
425, 18, Warius Johanna, 7; 3,0,0
426, 19, Sinisalo Aino, 11; 1,0,0
427, 19, Salminen Aleksi, 10; 1,0,0
428, 19, Laulajainen Anette, 3; 4,0,0
429, 19, Heikkilä Anja, 2; 7,0,0
430, 19, Björklund Antti, 10; 2,0,0
431, 19, Kosonen Antti, 1; 3,0,0
432, 19, Pelanteri Antti, 13; 0,0,0
433, 19, Saarsalmi Auli, 37; 2,0,0
434, 19, Seitz Deni 'puf', 7; 2,0,0
435, 19, Huttunen Elina, 1; 2,0,0
436, 19, Miettinen Emma, 6; 2,0,0
437, 19, Vuorio Emma, 6; 1,0,0
438, 19, Lehtonen Esko, 3; 1,0,0
439, 19, Slotte Eva-Stina, 10; 3,0,0
440, 19, Lämsä Hanna, 0; 1,0,0
441, 19, Vanala Hanna, 3; 3,0,0
442, 19, Hotti Hannu, 1; 6,0,0
443, 19, Peiponen Heidi, 6; 5,0,0
444, 19, Koivupalo Heikki, 7; 3,0,0
445, 19, Hyvärinen Heini, 9; 2,0,0
446, 19, Nurmikari Helena, 0; 4,0,0
447, 19, Ora Inka, 3; 2,0,0
448, 19, Stolt Jani, 1; 1,0,0
449, 19, Nyman Jere, 3; 6,0,0
450, 19, Kangas Jertta, 6; 3,0,0
451, 19, Riitakorpi Johanna, 0; 3,0,0
452, 19, Sihvonen Juha, 1; 7,0,0
453, 19, Tiainen Kaisa, 4; 6,0,0
454, 19, Ignatius Karoliina, 9; 4,0,0
455, 19, Rapala Katariina, 1; 5,0,0
456, 19, Joensuu Katri, 5; 0,0,0
457, 19, Tolkki Katri, 12; 0,0,0
458, 19, Ruuska Kerttu, 2; 1,0,0
459, 19, Iltala Laura, 6; 4,0,0
460, 19, Penttilä Laura, 2; 3,0,0
461, 19, Hurme Lauramaija 'Lauris', 7; 4,0,0
462, 19, Saviranta Lauri, 4; 4,0,0
463, 19, Airosmaa Maiju, 2; 5,0,0
464, 19, Laaksonen Maiju, 2; 6,0,0
465, 19, Myllymäki Meri, 1; 8,0,0
466, 19, Kosloff Mikael, 2; 2,0,0
467, 19, Laakso Mikko, 1; 4,0,0
468, 19, Komulainen Mirja, 11; 2,0,0
469, 19, Ojala Pauliina, 6; 6,0,0
470, 19, Heikkonen Petri-Tapio, 8; 0,0,0
471, 19, Paalasmaa Salla, 9; 3,0,0
472, 19, Latva-Äijö Salla, 4; 1,0,0
473, 19, Varjonen Sampo, 4; 2,0,0
474, 19, Vainikka Satu, 4; 3,0,0
475, 19, Nousiainen Silja, 37; 1,0,0
476, 19, Mäkinen Simo, 9; 1,0,0
477, 19, Kuuluvainen Soila, 2; 4,0,0
478, 19, Paikkala Terhi, 11; 3,0,0
479, 19, Mörsky Tiia, 0; 2,0,0
480, 19, Söderholm Tiina, 2; 8,0,0
481, 19, Rask Tobias, 3; 5,0,0
482, 19, Hänninen Ulrika, 4; 5,0,0
483, 19, Ryynänen Veera, 23; 0,0,0
484, 19, Jarmala Veikko, 7; 1,0,0
485, 19, Kajanti Vilja, 9; 5,0,0
486, 20, Virtanen Anna, 11; 0,0,0
487, 20, Oittinen Annamari, 7; 2,0,0
488, 20, Holopainen Anne, 1; 4,0,0
489, 20, Hirsaho Anni, 16; 0,0,0
490, 20, Kirkkala Antti, 5; 5,0,0
491, 20, Vauhkonen Antti, 7; 1,0,0
492, 20, Huttunen Ari 'Addu', 0; 4,0,0
493, 20, Sihvola Emma, 4; 3,0,0
494, 20, Nevalainen Emmi, 1; 3,0,0
495, 20, Juutinen Esko, 3; 2,0,0
496, 20, Remonen Iina, 6; 1,0,0
497, 20, Holopainen Jani, 3; 4,0,0
498, 20, Oinonen Jukka, 5; 1,0,0
499, 20, Pakarinen Jukka 'Rasti', 1; 5,0,0
500, 20, Gustafsson Jussi, 5; 2,0,0
501, 20, Kastarinen Katja, 12; 0,0,0
502, 20, Kalliomäki Katriina, 5; 3,0,0
503, 20, Kainulainen Laura, 3; 1,0,0
504, 20, Korhonen Laura, 4; 2,0,0
505, 20, Auvinen Lauri, 2; 7,0,0
506, 20, Niva Lotta, 2; 1,0,0
507, 20, Haka Maija, 2; 9,0,0
508, 20, Väre Maija, 2; 6,0,0
509, 20, Häkkinen Margareeta, 10; 0,0,0
510, 20, Miettinen Markus, 2; 5,0,0
511, 20, Pitkänen Mikko, 6; 2,0,0
512, 20, Lindfors Minna, 3; 3,0,0
513, 20, Virtanen Otto, 22; 0,0,0
514, 20, Temmes Outi, 1; 1,0,0
515, 20, Alapeteri Pia, 0; 1,0,0
516, 20, Kettunen Pyry, 2; 4,0,0
517, 20, Ruuth Riikka, 2; 2,0,0
518, 20, Arola Saara, 5; 4,0,0
519, 20, Pennanen Saila, 0; 2,0,0
520, 20, Juutinen Sara, 4; 1,0,0
521, 20, Ulmanen Sini, 2; 3,0,0
522, 20, Jentze Suvi, 1; 2,0,0
523, 20, Laatikainen Tanja, 6; 3,0,0
524, 20, Valkonen Tatu, 0; 3,0,0
525, 20, Tuovinen Veera, 53; 0,0,0
526, 20, Meriläinen Ville 'Piispa', 2; 8,0,0
527, 20, Pulkkinen Ville, 2; 10,0,0
528, 21, Peltonen Aku 'AQ', 2; 1,0,0
529, 21, Valjakka Anna, 2; 9,2,0
530, 21, Zitting Anna, 23; 0,0,0
531, 21, Hämäläinen Anu-Mari, 4; 6,0,0
532, 21, Koivu Arto, 2; 7,0,0
533, 21, Tuomela Erkka, 2; 2,0,0
534, 21, Kanerva Heimo, 4; 1,0,0
535, 21, Mattila Henriikka, 3; 4,0,0
536, 21, Tynkkynen Ilkka, 4; 3,0,0
537, 21, Ollikainen Jani 'bestis', 1; 4,0,0
538, 21, Hyytiäinen Janne, 0; 2,0,0
539, 21, Hyvönen Jarna, 4; 2,0,0
540, 21, Mokka Jenna, 2; 3,0,0
541, 21, Luolaja Jenni, 1; 3,0,0
542, 21, Koponen Juha, 6; 0,0,0
543, 21, Heliö Jukka, 17; 0,0,0
544, 21, Lehtinen Juuso, 5; 1,0,0
545, 21, Eriksson Jyrki, 1; 1,0,0
546, 21, Holmström Karoliina, 4; 4,0,0
547, 21, Ervasti Kim, 4; 5,0,0
548, 21, Lähteenmäki Liisa, 12; 0,0,0
549, 21, Kostamo Maarit, 3; 2,0,0
550, 21, Korpinen Markus, 7; 0,0,0
551, 21, Nieminen Martti, 3; 1,0,0
552, 21, Sergejeff Mikko, 0; 1,0,0
553, 21, Varje Pekka, 11; 0,0,0
554, 21, Lähteenkorva Riku, 2; 6,0,0
555, 21, Lähteenmäki Sakari, 2; 11,0,0
556, 21, Vuorinen Samu, 2; 8,0,0
557, 21, Vekkeli Santtu, 2; 4,0,0
558, 21, Hatakka Tapio, 35; 0,0,0
559, 21, Laakso Teemu, 2; 5,0,0
560, 21, Gebhard Teo, 1; 2,0,0
561, 21, Saarela Tuomas, 18; 0,0,0
562, 21, Lehto Veera, 25; 0,0,0
563, 21, Lähteenmäki Veikko, 5; 2,0,0
564, 21, Lehtinen Viljo, 2; 10,0,0
565, 21, Lappalainen Ville, 3; 3,0,0
566, 21, Punkari Milla, 53; 0,0,0
567, 22, Mäkelä Albert, 0; 2,0,0
568, 22, Huuskonen Anna, 3; 3,2,0
569, 22, Kosonen Anna, 8; 1,0,0
570, 22, Piesala Eemeli, 5; 1,0,0
571, 22, Pylsy Elina, 6; 2,0,0
572, 22, Rintala Essi, 0; 4,0,0
573, 22, Mäkelä Hanna-Maria, 2; 1,0,0
574, 22, Jurvanen Juha-Pekka, 3; 1,0,0
575, 22, Leppänen Maija, 3; 6,0,0
576, 22, Eskelinen Marja, 6; 1,0,0
577, 22, Kosonen Matleena, 5; 2,0,0
578, 22, Kaijaluoto Otso, 8; 2,0,0
579, 22, Vogt Sara, 7; 0,0,0
580, 22, Oinas Varpu, 46; 0,0,0
581, 22, Kuusela Heidi, 23; 0,0,0
582, 22, Korhonen Henri, 3; 2,0,0
583, 22, Ahola Ilari, 0; 5,0,0
584, 22, Mäkinen Jenna, 3; 4,0,0
585, 22, Niittynen Lauri, 1; 2,0,0
586, 22, Lähteenaho Liisa, 4; 1,0,0
587, 22, Varjo Hennariikka 'Masa', 0; 1,0,0
588, 22, Lehto Matti, 20; 0,0,0
589, 22, Hirvonen Mikko 'Apsu', 0; 3,0,0
590, 22, Tuominen Niko, 4; 2,0,0
591, 22, Hamberg Ninni, 2; 3,0,0
592, 22, Nokso-Koivisto Oskari, 3; 5,0,0
593, 22, Simelius Satu, 24; 0,0,0
594, 22, Halme Teemu, 2; 2,0,0
595, 22, Mäkinen Tero, 1; 1,0,0
596, 23, Torkki Anna, 3; 4,0,0
597, 23, Ritala Anni, 7; 0,0,0
598, 23, Lehtikangas Annukka, 8; 1,0,0
599, 23, Saarenmaa Antto, 8; 2,0,0
600, 23, Välimäki Anu, 12; 0,0,0
601, 23, Lepistö Emmi, 2; 1,0,0
602, 23, Norri Essi, 3; 3,0,0
603, 23, Hannus Hanna, 34; 0,0,0
604, 23, Lehti Hanna-Kaisa, 5; 1,0,0
605, 23, Hyyti Heikki, 6; 1,0,0
606, 23, Holopainen Henri, 2; 6,0,0
607, 23, Kärrylä Ilkka, 1; 1,0,0
608, 23, Liinaharja Inkeri, 16; 0,0,0
609, 23, Liinaharja Johanna, 3; 2,0,0
610, 23, Tuomi Juho, 11; 1,0,0
611, 23, Ritala Kaisa, 4; 1,0,0
612, 23, Aalto-Setälä Laura, 3; 1,0,0
613, 23, Laurén Marika, 0; 8,0,0
614, 23, Alho Markku, 1; 6,0,0
615, 23, Ilomäki Miika, 5; 3,0,0
616, 23, Mäkipää Mikko, 4; 3,0,0
617, 23, Heikintalo Noora, 11; 2,0,0
618, 23, Sattilainen Otso, 2; 4,0,0
619, 23, Alitalo Tero, 0; 5,0,0
620, 23, Häivälä Timo, 1; 5,0,0
621, 23, Tamminen Tuulia, 0; 6,0,0
622, 23, Rintanen Tytti, 1; 4,0,0
623, 23, Parisianos Veera, 2; 2,0,0
624, 23, Ritala Wilhelmiina, 4; 2,0,0
625, 23, Ilkka Emma, 1; 2,0,0
626, 23, Parkkari Jussi-Pekka, 0; 3,0,0
627, 23, Karulinna Karoliina, 1; 3,0,0
628, 23, Peltonen Lauri 'Peltsi', 6; 2,0,0
629, 23, Lassila Maria, 5; 4,0,0
630, 23, Kauppinen Mikael, 0; 1,0,0
631, 23, Tiusanen Otto, 2; 3,0,0
632, 23, Lindfors Pia, 0; 10,0,0
633, 23, Hatakka Sampsa, 5; 2,0,0
634, 23, Sulkamo Saramia, 2; 5,0,0
635, 23, Adler Taru, 0; 4,0,0
636, 23, Hillukkala Tuomas 'Juomas', 0; 7,0,0
637, 23, Wäre Tuomas, 0; 9,0,0
638, 23, Aitosalo Veikko, 0; 2,0,0
639, 24, Saarelainen Antti, 4; 5,0,0
640, 24, Ahtonen Hanna, 2; 2,0,0
641, 24, Eskelinen Juho, 2; 7,0,0
642, 24, Tiainen Nelli, 5; 2,0,0
643, 24, Tanskanen Noora, 3; 2,0,0
644, 24, Torvinen Pekka, 9; 2,0,0
645, 24, Rantala Samuli, 2; 1,0,0
646, 24, Nousiainen Taru, 4; 2,0,0
647, 24, Meriläinen Teemu, 2; 6,0,0
648, 24, Kiviranta Tuure, 9; 1,0,0
649, 24, Mänttäri Antti, 2; 3,0,0
650, 24, Kiiski Essi, 6; 3,0,0
651, 24, Kössi Hanna-Maria 'Hannis', 4; 3,0,0
652, 24, Luoto Heikki, 11; 2,0,0
653, 24, Rainamaa Jussi, 1; 4,0,0
654, 24, Salonen Marleena, 1; 3,0,0
655, 24, Laaksonen Mikko, 1; 5,0,0
656, 24, Ahtosalo Milja, 7; 4,0,0
657, 24, Nöjd Riku, 10; 0,0,0
658, 24, Mäkelä Teemu, 7; 3,0,0
659, 24, Laine Timo, 1; 1,0,0
660, 24, Kähö Anna, 11; 1,0,0
661, 24, Hänninen Annamaria, 1; 2,0,0
662, 24, Mäkeläinen Anni, 7; 1,0,0
663, 24, Tuovinen Anssi, 14; 0,0,0
664, 24, Puolakka Aura, 3; 3,0,0
665, 24, Mattero Elina, 4; 4,0,0
666, 24, Ronkainen Emma, 38; 0,0,0
667, 24, Pilhjerta Emmi, 3; 6,0,0
668, 24, Suonio Jenna, 3; 5,0,0
669, 24, Hämäläinen Johanna, 4; 1,0,0
670, 24, Louhiranta Juha, 2; 4,0,0
671, 24, Lipponen Katriina, 18; 0,0,0
672, 24, Väisänen Laura, 2; 5,0,0
673, 24, Ahonen Lauri, 2; 8,0,0
674, 24, Laamanen Maiju, 3; 1,0,0
675, 24, Nauha Matti, 1; 6,0,0
676, 24, Mustonen Melissa, 8; 0,0,0
677, 24, Tikkanen Olli-Pekka, 5; 1,0,0
678, 24, Sutinen Pekka, 11; 3,0,0
679, 24, Kosonen Sanna, 6; 2,0,0
680, 24, Liiri Tiina, 6; 1,0,0
681, 24, Peuhkuri Ulla, 3; 4,0,0
682, 24, Ranki Vuokko, 7; 2,0,0
683, 25, Appelberg Allan, 2; 5,0,0
684, 25, Perälä Anna, 2; 8,0,0
685, 25, Nummi Anna-Riikka, 1; 3,0,0
686, 25, Brandt Annika, 8; 2,0,0
687, 25, Kukkola Emilia, 2; 6,0,0
688, 25, Savolainen Hannu, 2; 4,0,0
689, 25, Ala-Mikkula Heidi, 0; 6,0,0
690, 25, Hemminki Heidi, 0; 1,0,0
691, 25, Pirttinen Heli, 13; 0,0,0
692, 25, Ruotsalainen Henri, 2; 7,0,0
693, 25, Virta Henri, 7; 0,0,0
694, 25, Harmanen Ilona, 3; 9,0,0
695, 25, Kangas Jaakko, 1; 5,0,0
696, 25, Latva-Nikkola Jani, 10; 2,0,0
697, 25, Kohtamäki Janne, 0; 5,0,0
698, 25, Mäntykoski Jenni, 1; 1,0,0
699, 25, Haapamäki Johanna, 14; 0,0,0
700, 25, Harju Juhana, 2; 2,0,0
701, 25, Haataja Joni, 5; 2,0,0
702, 25, Dahlman Katarina, 3; 8,0,0
703, 25, Meriläinen Katja, 3; 3,0,0
704, 25, Rantakokko Kirsimarja, 5; 1,0,0
705, 25, Anttila Laura, 0; 2,0,0
706, 25, Isoniemi Laura, 0; 7,0,0
707, 25, Leppilahti Laura, 5; 3,0,0
708, 25, Mursu Laura, 9; 0,0,0
709, 25, Furu Leena, 0; 13,0,0
710, 25, Kurjenluoma Leena, 2; 1,0,0
711, 25, Pihlajamäki Leena, 10; 1,0,0
712, 25, Kurkela Maria, 3; 7,0,0
713, 25, Mäenpää Marja, 3; 1,0,0
714, 25, Hakola Marjo, 0; 14,0,0
715, 25, Hietala Miina, 17; 0,0,0
716, 25, Latva-Somppi Minna, 0; 15,0,0
717, 25, Pitkäranta Nina, 1; 2,0,0
718, 25, Karppi Noora, 4; 2,0,0
719, 25, Ala-Fossi Olli, 1; 4,0,0
720, 25, Hemminki Olli, 75; 0,0,0
721, 25, Nokso-Koivisto Olli, 12; 0,0,0
722, 25, Raivio Oskari, 6; 0,0,0
723, 25, Surma-aho Outi, 4; 3,0,0
724, 25, Kahila Paula, 8; 1,0,0
725, 25, Rokkila Pauliina, 4; 1,0,0
726, 25, Latvala Reetta, 0; 4,0,0
727, 25, Kaarto Riikka, 0; 9,0,0
728, 25, Kaila Riikka, 2; 9,0,0
729, 25, Mäntykoski Saara, 2; 3,0,0
730, 25, Kääriäinen Sami, 3; 6,0,0
731, 25, Sjöblom Sampo, 0; 8,0,0
732, 25, Haavisto Suvi, 0; 12,0,0
733, 25, Ojala Suvi, 3; 2,0,0
734, 25, Hietamäki Tapio, 0; 10,0,0
735, 25, Kallio Tapio, 0; 11,0,0
736, 25, Koskiniemi Teemu, 3; 5,0,0
737, 25, Tuurihalme Timo, 3; 10,0,0
738, 25, Pennala Tuomas, 0; 3,0,0
739, 25, Raivio Ville, 3; 4,0,0
740, 26, Kotisaari Anna, 9; 1,0,0
741, 26, Ruotsala Anni-Helena, 10; 0,0,0
742, 26, Ervasti Anri, 4; 0,1,0
743, 26, Ojala Antti, 3; 3,0,0
744, 26, Viikinkoski Arttu, 3; 2,0,0
745, 26, Pape Chris, 8; 3,0,0
746, 26, Lapinoja Elina, 2; 3,0,0
747, 26, Viren Hanna, 12; 2,0,0
748, 26, Jokela Ida-Reetta, 3; 5,0,0
749, 26, Kampman Iiro, 1; 6,0,0
750, 26, Kauma Iiro, 6; 4,0,0
751, 26, Kavén Jenni, 1; 9,0,0
752, 26, Sepponen Jenni, 27; 0,0,0
753, 26, Hyry Jonna, 1; 7,0,0
754, 26, Huotari Joonas, 3; 6,0,0
755, 26, Seppänen Katja, 3; 4,0,0
756, 26, Ansamaa Laura, 9; 4,0,0
757, 26, Haikola Lauri, 1; 2,0,0
758, 26, Heilala Lauri 'Late', 12; 1,0,0
759, 26, Sivula Lauri, 0; 1,0,0
760, 26, Huotari Mari, 3; 1,0,0
761, 26, Huhtaniemi Marianna, 6; 1,0,0
762, 26, Sutinen Marjo, 20; 0,0,0
763, 26, Kähkönen Mervi, 1; 1,0,0
764, 26, Kunnari Mikko, 1; 3,0,0
765, 26, Tervonen Minna, 8; 2,0,0
766, 26, Rantakeisu Mira, 9; 3,0,0
767, 26, Latvakoski Niko, 2; 1,1,0
768, 26, Salin Noora, 1; 4,0,0
769, 26, Kronqvist Otto, 9; 5,0,0
770, 26, Ståhlberg Panu, 13; 0,0,0
771, 26, Sipilä Pekka, 1; 8,0,0
772, 26, Salomaa Riikka-Liisa, 23; 0,0,0
773, 26, Huotari Satu, 8; 1,0,0
774, 26, Savonen Sonia, 0; 2,0,0
775, 26, Madetoja Sonja, 1; 5,0,0
776, 26, Lohiniva Suvi, 0; 3,0,0
777, 26, Mustonen Terhi, 6; 2,0,0
778, 26, Tuulos Tiina, 6; 3,0,0
779, 26, Haaja Tommi, 2; 2,0,0
780, 26, Tuppurainen Ville, 5; 0,0,0
781, 26, Viljamaa Visa, 9; 2,0,0
782, 27, Ahokas Lari, 13; 1,0,0
783, 27, Björklund Heta, 9; 1,0,2
784, 27, Gylling Elisa, 14; 1,0,0
785, 27, Hakamies Inkeri, 17; 0,0,0
786, 27, Hario Pasi, 11; 3,0,0
787, 27, Heikkinen Irina, 14; 3,0,1
788, 27, Heiskanen Essi, 55; 0,0,0
789, 27, Heiskari Tapio, 29; 0,0,2
790, 27, Kallio Lauri, 7; 3,0,0
791, 27, Kankaanranta Hennileena, 7; 2,0,1
792, 27, Karhumäki Matti, 19; 0,0,0
793, 27, Kinnunen Jukka, 34; 2,0,0
794, 27, Kiviharju Anne, 27; 0,0,0
795, 27, Korolainen-Virkajärvi Katri, 30; 0,0,0
796, 27, Koutonen Iivari, 13; 2,0,0
797, 27, Kölhi Jaakko, 15; 0,0,0
798, 27, Laakso Suvi, 12; 0,0,1
799, 27, Lavikainen Jouni, 3; 0,0,0
800, 27, Leinonen Petri, 7; 4,0,0
801, 27, Leminen Teemu, 2; 3,0,1
802, 27, Lindholm Anni, 11; 1,0,0
803, 27, Lyytinen Emilia, 39; 0,0,0
804, 27, Lätti Niina, 23; 0,0,2
805, 27, Maeda Emi, 11; 2,0,0
806, 27, Miettunen Sara, 36; 0,0,0
807, 27, Mikkonen Maria, 14; 2,0,0
808, 27, Peltonen Elina, 2; 2,0,0
809, 27, Pynttäri Antti, 18; 0,0,2
810, 27, Rajamäki Anni, 2; 1,0,1
811, 27, Rask Magnus, 6; 0,0,2
812, 27, Renvall Tuomas, 26; 0,0,0
813, 27, Soudunsaari Jaakko, 9; 4,0,0
814, 27, Thilman Svante, 7; 1,0,0
815, 27, Tiihonen Risto, 13; 3,0,0
816, 27, Tujula Matti, 34; 1,0,0
817, 27, Töyrylä Juha, 21; 0,0,0
818, 27, Virta Sonja, 20; 0,0,2
819, 27, Väänänen Aino, 9; 3,0,0
820, 27, Ylitalo Anna, 48; 0,0,0
821, 27, Ylitalo Turo, 9; 2,0,0
822, 28, Aalto Jannica, 68; 0,0,1
823, 28, Alkio Sini, 11; 0,0,0
824, 28, Hynönen Reko, 30; 0,0,0
825, 28, Järvinen Terhi, 16; 0,0,0
826, 28, Karinkanta Risto, 20; 0,0,1
827, 28, Käkelä Matias, 12; 0,0,0
828, 28, Lahtinen Merli, 38; 0,0,2
829, 28, Lahtinen Tilli, 7; 0,0,0
830, 28, Lehtimäki Marko, 15; 1,0,1
831, 28, McKee Jason, 86; 0,0,2
832, 28, Muhonen Eija, 97; 0,0,1
833, 28, Penttilä Markus, 24; 0,0,2
834, 28, Rantala Pekka, 15; 2,0,2
835, 28, Rantanen Sami, 6; 0,0,0
836, 28, Särkikoski Sanna, 8; 0,0,1
837, 28, Teikari Ilmo, 9; 0,0,0
838, 28, Tupala Jere, 28; 0,0,1
839, 29, Fast Tommi 'Tommy', 13; 0,0,2
840, 29, Hietajärvi Lauri, 24; 0,0,0
841, 29, Koivisto Eero-Matti 'Ere', 44; 0,0,0
842, 29, Lampinen Marina, 28; 0,0,0
843, 29, Laurila Sonja, 50; 0,0,2
844, 29, Myllyntausta Saara, 53; 0,0,1
845, 29, Nurmi Reetta, 58; 0,0,2
846, 29, Pulkkinen Suvi, 41; 0,0,0
847, 29, Pöyhönen Perttu, 8; 0,0,0
848, 29, Rautio Tiina, 15; 0,0,2
849, 29, Rinnetmäki Veli-Matti 'Velkka', 17; 0,0,0
850, 29, Ropponen Markus, 73; 0,0,0
851, 30, Aaltonen Mikko, 24; 0,0,0
852, 30, Beckmann Ida, 9; 2,0,0
853, 30, Elomaa Laura, 4; 1,0,0
854, 30, Engström Vesa, 22; 0,0,0
855, 30, Haapa-aho Riitta, 7; 0,0,0
856, 30, Hautala Minna, 6; 1,0,0
857, 30, Hillberg Milla, 5; 0,0,2
858, 30, Huhtasalo Ilari, 18; 0,0,0
859, 30, Häkkinen Marie, 3; 2,0,0
860, 30, Jurva Saara-Maria, 10; 1,0,2
861, 30, Kotisaari Tuuli, 12; 0,0,1
862, 30, Kouvola Karolina, 1; 0,0,0
863, 30, Laitinen Jussi, 2; 0,0,2
864, 30, Leinonen Juha, 8; 0,0,0
865, 30, Leinonen Tapio, 3; 1,0,1
866, 30, Leipakka Laura, 16; 0,0,0
867, 30, Lemmetyinen Simo, 4; 2,0,0
868, 30, Nykänen Saara, 39; 0,0,0
869, 30, Oksanen Minna, 11; 2,0,0
870, 30, Peltola Jukka, 3; 3,0,0
871, 30, Puumala Jenni, 9; 1,0,1
872, 30, Rajatalo Joonas 'Jallu', 11; 1,0,1
873, 30, Saarela Veronica, 9; 3,0,1
874, 30, Similä Sakari 'Sakke', 6; 2,0,0
875, 30, Toivonen Niilo, 31; 0,0,0
876, 30, Trogen Tiia, 10; 2,0,0
877, 31, Helminen Tuomas, 15; 2,0,0
878, 31, Hovi Jaakko, 39; 1,0,0
879, 31, Hämäläinen Hanne, 34; 0,0,0
880, 31, Jyllikoski Daniel, 39; 2,0,0
881, 31, Karjalainen Joni, 4; 0,0,0
882, 31, Koponen Eija-Leena, 28; 0,0,0
883, 31, Koskela Katri, 15; 1,0,0
884, 31, Kostiainen Aura, 21; 0,0,0
885, 31, Kulmala Ifeoma, 13; 0,0,2
886, 31, Miettinen Elina, 9; 1,0,0
887, 31, Sarhimaa Jutta, 5; 0,0,2
888, 31, Stenbäck Paul, 51; 0,0,0
889, 31, Suvitie Aarni, 2; 0,0,0
890, 31, Syrman Simo, 7; 0,0,0
891, 31, Toroskainen Kaisa, 22; 0,0,1
892, 31, Virta Mikko, 9; 2,0,1
893, 32, Aarnio Jouni, 7; 0,0,0
894, 32, Esteban Lasikari Joel, 38; 0,0,1
895, 32, Front Petteri, 10; 2,0,0
896, 32, Hakala Markku, 66; 0,0,0
897, 32, Hyvärinen Laura, 57; 0,0,0
898, 32, Hämäläinen Iiro, 52; 0,0,2
899, 32, Kaloinen Jaakko, 32; 0,0,2
900, 32, Kauko Hanna, 60; 0,0,0
901, 32, Kinnunen Jyrki, 44; 0,0,0
902, 32, Korhonen Anni, 23; 0,0,0
903, 32, Kyllönen Anjuska, 10; 1,0,0
904, 32, Malmberg Markus, 33; 0,0,0
905, 32, Martikainen Alpo, 34; 0,0,0
906, 32, Peltoniemi Pasi, 61; 0,0,0
907, 32, Virkajärvi Vertti, 72; 0,0,1
908, 32, Vähämaa Ilkka, 96; 0,0,0
909, 33, Lohenoja Jaakko, 10; 0,0,0
