"id","voting_area_id","candidate_id","amount","created_at","updated_at","fixed_amount"
330,1,330,8,"2018-11-02 11:42:11.977954","2018-11-02 11:42:11.977954",
331,1,331,13,"2018-11-02 11:42:11.982696","2018-11-02 11:42:11.982696",
332,1,332,7,"2018-11-02 11:42:11.987468","2018-11-02 11:42:11.987468",
333,1,333,7,"2018-11-02 11:42:11.992241","2018-11-02 11:42:11.992241",
334,1,334,28,"2018-11-02 11:42:11.996893","2018-11-02 11:42:11.996893",
335,1,335,4,"2018-11-02 11:42:12.001773","2018-11-02 11:42:12.001773",
336,1,336,41,"2018-11-02 11:42:12.006607","2018-11-02 11:42:12.006607",
337,1,337,6,"2018-11-02 11:42:12.011854","2018-11-02 11:42:12.011854",
338,1,338,30,"2018-11-02 11:42:12.01665","2018-11-02 11:42:12.01665",
339,1,339,40,"2018-11-02 11:42:12.023187","2018-11-02 11:42:12.023187",
340,1,340,23,"2018-11-02 11:42:12.028082","2018-11-02 11:42:12.028082",
341,1,341,13,"2018-11-02 11:42:12.032782","2018-11-02 11:42:12.032782",
342,1,342,6,"2018-11-02 11:42:12.037265","2018-11-02 11:42:12.037265",
343,1,343,22,"2018-11-02 11:42:12.043088","2018-11-02 11:42:12.043088",
344,1,344,5,"2018-11-02 11:42:12.047983","2018-11-02 11:42:12.047983",
345,1,345,6,"2018-11-02 11:42:12.052518","2018-11-02 11:42:12.052518",
346,1,346,23,"2018-11-02 11:42:12.056706","2018-11-02 11:42:12.056706",
347,1,347,20,"2018-11-02 11:42:12.061091","2018-11-02 11:42:12.061091",
348,1,348,12,"2018-11-02 11:42:12.066627","2018-11-02 11:42:12.066627",
349,1,349,7,"2018-11-02 11:42:12.071069","2018-11-02 11:42:12.071069",
350,1,350,2,"2018-11-02 11:42:12.075906","2018-11-02 11:42:12.075906",
351,1,351,7,"2018-11-02 11:42:12.080178","2018-11-02 11:42:12.080178",
352,1,352,12,"2018-11-02 11:42:12.084528","2018-11-02 11:42:12.084528",
353,1,353,14,"2018-11-02 11:42:12.088567","2018-11-02 11:42:12.088567",
354,1,354,1,"2018-11-02 11:42:12.093005","2018-11-02 11:42:12.093005",
355,1,355,17,"2018-11-02 11:42:12.097584","2018-11-02 11:42:12.097584",
356,1,356,18,"2018-11-02 11:42:12.102021","2018-11-02 11:42:12.102021",
357,1,357,10,"2018-11-02 11:42:12.106394","2018-11-02 11:42:12.106394",
358,1,358,20,"2018-11-02 11:42:12.112244","2018-11-02 11:42:12.112244",
359,1,359,26,"2018-11-02 11:42:12.117085","2018-11-02 11:42:12.117085",
360,1,360,9,"2018-11-02 11:42:12.121529","2018-11-02 11:42:12.121529",
361,1,361,20,"2018-11-02 11:42:12.125446","2018-11-02 11:42:12.125446",
362,1,362,30,"2018-11-02 11:42:12.129468","2018-11-02 11:42:12.129468",
363,1,363,14,"2018-11-02 11:42:12.13386","2018-11-02 11:42:12.13386",
364,1,364,36,"2018-11-02 11:42:12.138398","2018-11-02 11:42:12.138398",
365,1,365,25,"2018-11-02 11:42:12.143416","2018-11-02 11:42:12.143416",
366,1,366,30,"2018-11-02 11:42:12.14813","2018-11-02 11:42:12.14813",
367,1,367,10,"2018-11-02 11:42:12.152764","2018-11-02 11:42:12.152764",
368,1,368,18,"2018-11-02 11:42:12.157211","2018-11-02 11:42:12.157211",
369,1,369,46,"2018-11-02 11:42:12.162142","2018-11-02 11:42:12.162142",
370,1,370,35,"2018-11-02 11:42:12.166508","2018-11-02 11:42:12.166508",
371,1,371,2,"2018-11-02 11:42:12.171012","2018-11-02 11:42:12.171012",
372,1,372,8,"2018-11-02 11:42:12.17533","2018-11-02 11:42:12.17533",
373,1,373,32,"2018-11-02 11:42:12.179734","2018-11-02 11:42:12.179734",
374,1,374,37,"2018-11-02 11:42:12.184403","2018-11-02 11:42:12.184403",
375,1,375,17,"2018-11-02 11:42:12.188867","2018-11-02 11:42:12.188867",
376,1,376,2,"2018-11-02 11:42:12.193029","2018-11-02 11:42:12.193029",
377,1,377,2,"2018-11-02 11:42:12.197234","2018-11-02 11:42:12.197234",
378,1,378,19,"2018-11-02 11:42:12.20159","2018-11-02 11:42:12.20159",
379,1,379,78,"2018-11-02 11:42:12.205797","2018-11-02 11:42:12.205797",
380,1,380,14,"2018-11-02 11:42:12.210289","2018-11-02 11:42:12.210289",
381,1,381,38,"2018-11-02 11:42:12.214763","2018-11-02 11:42:12.214763",
382,1,382,16,"2018-11-02 11:42:12.219362","2018-11-02 11:42:12.219362",
383,1,383,3,"2018-11-02 11:42:12.223907","2018-11-02 11:42:12.223907",
384,1,384,5,"2018-11-02 11:42:12.22843","2018-11-02 11:42:12.22843",
385,1,385,7,"2018-11-02 11:42:12.232769","2018-11-02 11:42:12.232769",
386,1,386,15,"2018-11-02 11:42:12.23731","2018-11-02 11:42:12.23731",
387,1,387,26,"2018-11-02 11:42:12.242997","2018-11-02 11:42:12.242997",
388,1,388,3,"2018-11-02 11:42:12.247588","2018-11-02 11:42:12.247588",
389,1,389,21,"2018-11-02 11:42:12.252294","2018-11-02 11:42:12.252294",
390,1,390,13,"2018-11-02 11:42:12.256918","2018-11-02 11:42:12.256918",
391,1,391,25,"2018-11-02 11:42:12.261842","2018-11-02 11:42:12.261842",
392,1,392,29,"2018-11-02 11:42:12.266509","2018-11-02 11:42:12.266509",
393,1,393,20,"2018-11-02 11:42:12.270823","2018-11-02 11:42:12.270823",
394,1,394,7,"2018-11-02 11:42:12.275554","2018-11-02 11:42:12.275554",
395,1,395,14,"2018-11-02 11:42:12.280601","2018-11-02 11:42:12.280601",
396,1,396,7,"2018-11-02 11:42:12.285494","2018-11-02 11:42:12.285494",
397,1,397,12,"2018-11-02 11:42:12.289938","2018-11-02 11:42:12.289938",
398,1,398,2,"2018-11-02 11:42:12.29425","2018-11-02 11:42:12.29425",
399,1,399,20,"2018-11-02 11:42:12.298857","2018-11-02 11:42:12.298857",
400,1,400,17,"2018-11-02 11:42:12.303522","2018-11-02 11:42:12.303522",
401,1,401,8,"2018-11-02 11:42:12.307811","2018-11-02 11:42:12.307811",
402,1,402,8,"2018-11-02 11:42:12.312406","2018-11-02 11:42:12.312406",
403,1,403,10,"2018-11-02 11:42:12.31713","2018-11-02 11:42:12.31713",
404,1,404,18,"2018-11-02 11:42:12.321592","2018-11-02 11:42:12.321592",
405,1,405,17,"2018-11-02 11:42:12.326214","2018-11-02 11:42:12.326214",
406,1,406,41,"2018-11-02 11:42:12.330968","2018-11-02 11:42:12.330968",
407,1,407,6,"2018-11-02 11:42:12.335411","2018-11-02 11:42:12.335411",
408,1,408,7,"2018-11-02 11:42:12.339699","2018-11-02 11:42:12.339699",
409,1,409,6,"2018-11-02 11:42:12.344393","2018-11-02 11:42:12.344393",
410,1,410,11,"2018-11-02 11:42:12.349614","2018-11-02 11:42:12.349614",
411,1,411,4,"2018-11-02 11:42:12.354422","2018-11-02 11:42:12.354422",
412,1,412,10,"2018-11-02 11:42:12.359434","2018-11-02 11:42:12.359434",
413,1,413,1,"2018-11-02 11:42:12.364607","2018-11-02 11:42:12.364607",
414,1,414,9,"2018-11-02 11:42:12.369665","2018-11-02 11:42:12.369665",
415,1,415,24,"2018-11-02 11:42:12.374763","2018-11-02 11:42:12.374763",
416,1,416,2,"2018-11-02 11:42:12.381243","2018-11-02 11:42:12.381243",
417,1,417,25,"2018-11-02 11:42:12.386032","2018-11-02 11:42:12.386032",
418,1,418,110,"2018-11-02 11:42:12.391823","2018-11-02 11:42:12.391823",
419,1,419,9,"2018-11-02 11:42:12.397044","2018-11-02 11:42:12.397044",
420,1,420,10,"2018-11-02 11:42:12.401647","2018-11-02 11:42:12.401647",
421,1,421,2,"2018-11-02 11:42:12.406241","2018-11-02 11:42:12.406241",
422,1,422,13,"2018-11-02 11:42:12.410722","2018-11-02 11:42:12.410722",
423,1,423,12,"2018-11-02 11:42:12.415166","2018-11-02 11:42:12.415166",
424,1,424,7,"2018-11-02 11:42:12.419795","2018-11-02 11:42:12.419795",
425,1,425,11,"2018-11-02 11:42:12.424838","2018-11-02 11:42:12.424838",
426,1,426,10,"2018-11-02 11:42:12.429356","2018-11-02 11:42:12.429356",
427,1,427,3,"2018-11-02 11:42:12.433737","2018-11-02 11:42:12.433737",
428,1,428,2,"2018-11-02 11:42:12.438055","2018-11-02 11:42:12.438055",
429,1,429,10,"2018-11-02 11:42:12.442484","2018-11-02 11:42:12.442484",
430,1,430,1,"2018-11-02 11:42:12.446544","2018-11-02 11:42:12.446544",
431,1,431,13,"2018-11-02 11:42:12.450785","2018-11-02 11:42:12.450785",
432,1,432,37,"2018-11-02 11:42:12.455127","2018-11-02 11:42:12.455127",
433,1,433,7,"2018-11-02 11:42:12.459505","2018-11-02 11:42:12.459505",
434,1,434,1,"2018-11-02 11:42:12.463716","2018-11-02 11:42:12.463716",
435,1,435,6,"2018-11-02 11:42:12.468278","2018-11-02 11:42:12.468278",
436,1,436,6,"2018-11-02 11:42:12.472653","2018-11-02 11:42:12.472653",
437,1,437,3,"2018-11-02 11:42:12.477143","2018-11-02 11:42:12.477143",
438,1,438,10,"2018-11-02 11:42:12.481741","2018-11-02 11:42:12.481741",
439,1,439,0,"2018-11-02 11:42:12.4861","2018-11-02 11:42:12.4861",
440,1,440,3,"2018-11-02 11:42:12.490661","2018-11-02 11:42:12.490661",
441,1,441,1,"2018-11-02 11:42:12.495013","2018-11-02 11:42:12.495013",
442,1,442,6,"2018-11-02 11:42:12.500121","2018-11-02 11:42:12.500121",
443,1,443,7,"2018-11-02 11:42:12.505843","2018-11-02 11:42:12.505843",
444,1,444,9,"2018-11-02 11:42:12.510716","2018-11-02 11:42:12.510716",
445,1,445,0,"2018-11-02 11:42:12.515297","2018-11-02 11:42:12.515297",
446,1,446,3,"2018-11-02 11:42:12.519558","2018-11-02 11:42:12.519558",
447,1,447,1,"2018-11-02 11:42:12.523563","2018-11-02 11:42:12.523563",
448,1,448,3,"2018-11-02 11:42:12.527892","2018-11-02 11:42:12.527892",
449,1,449,6,"2018-11-02 11:42:12.53251","2018-11-02 11:42:12.53251",
450,1,450,0,"2018-11-02 11:42:12.536884","2018-11-02 11:42:12.536884",
451,1,451,1,"2018-11-02 11:42:12.541226","2018-11-02 11:42:12.541226",
452,1,452,4,"2018-11-02 11:42:12.545663","2018-11-02 11:42:12.545663",
453,1,453,9,"2018-11-02 11:42:12.550099","2018-11-02 11:42:12.550099",
454,1,454,1,"2018-11-02 11:42:12.554644","2018-11-02 11:42:12.554644",
455,1,455,5,"2018-11-02 11:42:12.559242","2018-11-02 11:42:12.559242",
456,1,456,12,"2018-11-02 11:42:12.563419","2018-11-02 11:42:12.563419",
457,1,457,2,"2018-11-02 11:42:12.567563","2018-11-02 11:42:12.567563",
458,1,458,6,"2018-11-02 11:42:12.571759","2018-11-02 11:42:12.571759",
459,1,459,2,"2018-11-02 11:42:12.575679","2018-11-02 11:42:12.575679",
460,1,460,7,"2018-11-02 11:42:12.579693","2018-11-02 11:42:12.579693",
461,1,461,4,"2018-11-02 11:42:12.584036","2018-11-02 11:42:12.584036",
462,1,462,2,"2018-11-02 11:42:12.588084","2018-11-02 11:42:12.588084",
463,1,463,2,"2018-11-02 11:42:12.59208","2018-11-02 11:42:12.59208",
464,1,464,1,"2018-11-02 11:42:12.596079","2018-11-02 11:42:12.596079",
465,1,465,2,"2018-11-02 11:42:12.60053","2018-11-02 11:42:12.60053",
466,1,466,1,"2018-11-02 11:42:12.604705","2018-11-02 11:42:12.604705",
467,1,467,11,"2018-11-02 11:42:12.608787","2018-11-02 11:42:12.608787",
468,1,468,6,"2018-11-02 11:42:12.61275","2018-11-02 11:42:12.61275",
469,1,469,8,"2018-11-02 11:42:12.617141","2018-11-02 11:42:12.617141",
470,1,470,9,"2018-11-02 11:42:12.621155","2018-11-02 11:42:12.621155",
471,1,471,4,"2018-11-02 11:42:12.625165","2018-11-02 11:42:12.625165",
472,1,472,4,"2018-11-02 11:42:12.62943","2018-11-02 11:42:12.62943",
473,1,473,4,"2018-11-02 11:42:12.633897","2018-11-02 11:42:12.633897",
474,1,474,37,"2018-11-02 11:42:12.638298","2018-11-02 11:42:12.638298",
475,1,475,9,"2018-11-02 11:42:12.64252","2018-11-02 11:42:12.64252",
476,1,476,2,"2018-11-02 11:42:12.646507","2018-11-02 11:42:12.646507",
477,1,477,11,"2018-11-02 11:42:12.650532","2018-11-02 11:42:12.650532",
478,1,478,0,"2018-11-02 11:42:12.654671","2018-11-02 11:42:12.654671",
479,1,479,2,"2018-11-02 11:42:12.658558","2018-11-02 11:42:12.658558",
480,1,480,3,"2018-11-02 11:42:12.662989","2018-11-02 11:42:12.662989",
481,1,481,4,"2018-11-02 11:42:12.667697","2018-11-02 11:42:12.667697",
482,1,482,23,"2018-11-02 11:42:12.672306","2018-11-02 11:42:12.672306",
483,1,483,7,"2018-11-02 11:42:12.676592","2018-11-02 11:42:12.676592",
484,1,484,9,"2018-11-02 11:42:12.681254","2018-11-02 11:42:12.681254",
485,1,485,11,"2018-11-02 11:42:12.686139","2018-11-02 11:42:12.686139",
486,1,486,7,"2018-11-02 11:42:12.690998","2018-11-02 11:42:12.690998",
487,1,487,1,"2018-11-02 11:42:12.695886","2018-11-02 11:42:12.695886",
488,1,488,16,"2018-11-02 11:42:12.700748","2018-11-02 11:42:12.700748",
489,1,489,5,"2018-11-02 11:42:12.7064","2018-11-02 11:42:12.7064",
490,1,490,7,"2018-11-02 11:42:12.712067","2018-11-02 11:42:12.712067",
491,1,491,0,"2018-11-02 11:42:12.716999","2018-11-02 11:42:12.716999",
492,1,492,4,"2018-11-02 11:42:12.721838","2018-11-02 11:42:12.721838",
493,1,493,1,"2018-11-02 11:42:12.728047","2018-11-02 11:42:12.728047",
494,1,494,3,"2018-11-02 11:42:12.732969","2018-11-02 11:42:12.732969",
495,1,495,6,"2018-11-02 11:42:12.737448","2018-11-02 11:42:12.737448",
496,1,496,3,"2018-11-02 11:42:12.742914","2018-11-02 11:42:12.742914",
497,1,497,5,"2018-11-02 11:42:12.748243","2018-11-02 11:42:12.748243",
498,1,498,1,"2018-11-02 11:42:12.753016","2018-11-02 11:42:12.753016",
499,1,499,5,"2018-11-02 11:42:12.757449","2018-11-02 11:42:12.757449",
500,1,500,12,"2018-11-02 11:42:12.761745","2018-11-02 11:42:12.761745",
501,1,501,5,"2018-11-02 11:42:12.766308","2018-11-02 11:42:12.766308",
502,1,502,3,"2018-11-02 11:42:12.770981","2018-11-02 11:42:12.770981",
503,1,503,4,"2018-11-02 11:42:12.776457","2018-11-02 11:42:12.776457",
504,1,504,2,"2018-11-02 11:42:12.781024","2018-11-02 11:42:12.781024",
505,1,505,2,"2018-11-02 11:42:12.785174","2018-11-02 11:42:12.785174",
506,1,506,2,"2018-11-02 11:42:12.789687","2018-11-02 11:42:12.789687",
507,1,507,2,"2018-11-02 11:42:12.793982","2018-11-02 11:42:12.793982",
508,1,508,10,"2018-11-02 11:42:12.798319","2018-11-02 11:42:12.798319",
509,1,509,2,"2018-11-02 11:42:12.802948","2018-11-02 11:42:12.802948",
510,1,510,6,"2018-11-02 11:42:12.808719","2018-11-02 11:42:12.808719",
511,1,511,3,"2018-11-02 11:42:12.813508","2018-11-02 11:42:12.813508",
512,1,512,22,"2018-11-02 11:42:12.818291","2018-11-02 11:42:12.818291",
513,1,513,1,"2018-11-02 11:42:12.82282","2018-11-02 11:42:12.82282",
514,1,514,0,"2018-11-02 11:42:12.827322","2018-11-02 11:42:12.827322",
515,1,515,2,"2018-11-02 11:42:12.831551","2018-11-02 11:42:12.831551",
516,1,516,2,"2018-11-02 11:42:12.836153","2018-11-02 11:42:12.836153",
517,1,517,5,"2018-11-02 11:42:12.840676","2018-11-02 11:42:12.840676",
518,1,518,0,"2018-11-02 11:42:12.845252","2018-11-02 11:42:12.845252",
519,1,519,4,"2018-11-02 11:42:12.84972","2018-11-02 11:42:12.84972",
520,1,520,2,"2018-11-02 11:42:12.854138","2018-11-02 11:42:12.854138",
521,1,521,1,"2018-11-02 11:42:12.859159","2018-11-02 11:42:12.859159",
522,1,522,6,"2018-11-02 11:42:12.863647","2018-11-02 11:42:12.863647",
523,1,523,0,"2018-11-02 11:42:12.867866","2018-11-02 11:42:12.867866",
524,1,524,53,"2018-11-02 11:42:12.87205","2018-11-02 11:42:12.87205",
525,1,525,2,"2018-11-02 11:42:12.876462","2018-11-02 11:42:12.876462",
526,1,526,2,"2018-11-02 11:42:12.88084","2018-11-02 11:42:12.88084",
527,1,527,2,"2018-11-02 11:42:12.885872","2018-11-02 11:42:12.885872",
528,1,528,2,"2018-11-02 11:42:12.890495","2018-11-02 11:42:12.890495",
529,1,529,23,"2018-11-02 11:42:12.895388","2018-11-02 11:42:12.895388",
530,1,530,4,"2018-11-02 11:42:12.900179","2018-11-02 11:42:12.900179",
531,1,531,2,"2018-11-02 11:42:12.904989","2018-11-02 11:42:12.904989",
532,1,532,2,"2018-11-02 11:42:12.90958","2018-11-02 11:42:12.90958",
533,1,533,4,"2018-11-02 11:42:12.914241","2018-11-02 11:42:12.914241",
534,1,534,3,"2018-11-02 11:42:12.918708","2018-11-02 11:42:12.918708",
535,1,535,4,"2018-11-02 11:42:12.922966","2018-11-02 11:42:12.922966",
536,1,536,1,"2018-11-02 11:42:12.927421","2018-11-02 11:42:12.927421",
537,1,537,0,"2018-11-02 11:42:12.931646","2018-11-02 11:42:12.931646",
538,1,538,4,"2018-11-02 11:42:12.936429","2018-11-02 11:42:12.936429",
539,1,539,2,"2018-11-02 11:42:12.940506","2018-11-02 11:42:12.940506",
540,1,540,1,"2018-11-02 11:42:12.944674","2018-11-02 11:42:12.944674",
541,1,541,6,"2018-11-02 11:42:12.949334","2018-11-02 11:42:12.949334",
542,1,542,17,"2018-11-02 11:42:12.953852","2018-11-02 11:42:12.953852",
543,1,543,5,"2018-11-02 11:42:12.958143","2018-11-02 11:42:12.958143",
544,1,544,1,"2018-11-02 11:42:12.962665","2018-11-02 11:42:12.962665",
545,1,545,4,"2018-11-02 11:42:12.967463","2018-11-02 11:42:12.967463",
546,1,546,4,"2018-11-02 11:42:12.972091","2018-11-02 11:42:12.972091",
547,1,547,12,"2018-11-02 11:42:12.976647","2018-11-02 11:42:12.976647",
548,1,548,3,"2018-11-02 11:42:12.981125","2018-11-02 11:42:12.981125",
549,1,549,7,"2018-11-02 11:42:12.985944","2018-11-02 11:42:12.985944",
550,1,550,3,"2018-11-02 11:42:12.990315","2018-11-02 11:42:12.990315",
551,1,551,0,"2018-11-02 11:42:12.994411","2018-11-02 11:42:12.994411",
552,1,552,11,"2018-11-02 11:42:12.998873","2018-11-02 11:42:12.998873",
553,1,553,2,"2018-11-02 11:42:13.003375","2018-11-02 11:42:13.003375",
554,1,554,2,"2018-11-02 11:42:13.00759","2018-11-02 11:42:13.00759",
555,1,555,2,"2018-11-02 11:42:13.011935","2018-11-02 11:42:13.011935",
556,1,556,2,"2018-11-02 11:42:13.016383","2018-11-02 11:42:13.016383",
557,1,557,35,"2018-11-02 11:42:13.021007","2018-11-02 11:42:13.021007",
558,1,558,2,"2018-11-02 11:42:13.025424","2018-11-02 11:42:13.025424",
559,1,559,1,"2018-11-02 11:42:13.02947","2018-11-02 11:42:13.02947",
560,1,560,18,"2018-11-02 11:42:13.034504","2018-11-02 11:42:13.034504",
561,1,561,25,"2018-11-02 11:42:13.038781","2018-11-02 11:42:13.038781",
562,1,562,5,"2018-11-02 11:42:13.043388","2018-11-02 11:42:13.043388",
563,1,563,2,"2018-11-02 11:42:13.047992","2018-11-02 11:42:13.047992",
564,1,564,3,"2018-11-02 11:42:13.052552","2018-11-02 11:42:13.052552",
565,1,565,53,"2018-11-02 11:42:13.057067","2018-11-02 11:42:13.057067",
566,1,566,0,"2018-11-02 11:42:13.061786","2018-11-02 11:42:13.061786",
567,1,567,3,"2018-11-02 11:42:13.066616","2018-11-02 11:42:13.066616",
568,1,568,8,"2018-11-02 11:42:13.071287","2018-11-02 11:42:13.071287",
569,1,569,5,"2018-11-02 11:42:13.077838","2018-11-02 11:42:13.077838",
570,1,570,6,"2018-11-02 11:42:13.083609","2018-11-02 11:42:13.083609",
571,1,571,0,"2018-11-02 11:42:13.088491","2018-11-02 11:42:13.088491",
572,1,572,2,"2018-11-02 11:42:13.09319","2018-11-02 11:42:13.09319",
573,1,573,3,"2018-11-02 11:42:13.098161","2018-11-02 11:42:13.098161",
574,1,574,3,"2018-11-02 11:42:13.103236","2018-11-02 11:42:13.103236",
575,1,575,6,"2018-11-02 11:42:13.108151","2018-11-02 11:42:13.108151",
576,1,576,5,"2018-11-02 11:42:13.113045","2018-11-02 11:42:13.113045",
577,1,577,8,"2018-11-02 11:42:13.118051","2018-11-02 11:42:13.118051",
578,1,578,7,"2018-11-02 11:42:13.122658","2018-11-02 11:42:13.122658",
579,1,579,46,"2018-11-02 11:42:13.127362","2018-11-02 11:42:13.127362",
580,1,580,23,"2018-11-02 11:42:13.131958","2018-11-02 11:42:13.131958",
581,1,581,3,"2018-11-02 11:42:13.136854","2018-11-02 11:42:13.136854",
582,1,582,0,"2018-11-02 11:42:13.141466","2018-11-02 11:42:13.141466",
583,1,583,3,"2018-11-02 11:42:13.146165","2018-11-02 11:42:13.146165",
584,1,584,1,"2018-11-02 11:42:13.150975","2018-11-02 11:42:13.150975",
585,1,585,4,"2018-11-02 11:42:13.155532","2018-11-02 11:42:13.155532",
586,1,586,0,"2018-11-02 11:42:13.159842","2018-11-02 11:42:13.159842",
587,1,587,20,"2018-11-02 11:42:13.164346","2018-11-02 11:42:13.164346",
588,1,588,0,"2018-11-02 11:42:13.168826","2018-11-02 11:42:13.168826",
589,1,589,4,"2018-11-02 11:42:13.173249","2018-11-02 11:42:13.173249",
590,1,590,2,"2018-11-02 11:42:13.177429","2018-11-02 11:42:13.177429",
591,1,591,3,"2018-11-02 11:42:13.182016","2018-11-02 11:42:13.182016",
592,1,592,24,"2018-11-02 11:42:13.186821","2018-11-02 11:42:13.186821",
593,1,593,2,"2018-11-02 11:42:13.19146","2018-11-02 11:42:13.19146",
594,1,594,1,"2018-11-02 11:42:13.197375","2018-11-02 11:42:13.197375",
595,1,595,3,"2018-11-02 11:42:13.202593","2018-11-02 11:42:13.202593",
596,1,596,7,"2018-11-02 11:42:13.208776","2018-11-02 11:42:13.208776",
597,1,597,8,"2018-11-02 11:42:13.214791","2018-11-02 11:42:13.214791",
598,1,598,8,"2018-11-02 11:42:13.219446","2018-11-02 11:42:13.219446",
599,1,599,12,"2018-11-02 11:42:13.224439","2018-11-02 11:42:13.224439",
600,1,600,2,"2018-11-02 11:42:13.22884","2018-11-02 11:42:13.22884",
601,1,601,3,"2018-11-02 11:42:13.233734","2018-11-02 11:42:13.233734",
602,1,602,34,"2018-11-02 11:42:13.238267","2018-11-02 11:42:13.238267",
603,1,603,5,"2018-11-02 11:42:13.242785","2018-11-02 11:42:13.242785",
604,1,604,6,"2018-11-02 11:42:13.247342","2018-11-02 11:42:13.247342",
605,1,605,2,"2018-11-02 11:42:13.251885","2018-11-02 11:42:13.251885",
606,1,606,1,"2018-11-02 11:42:13.256256","2018-11-02 11:42:13.256256",
607,1,607,16,"2018-11-02 11:42:13.260625","2018-11-02 11:42:13.260625",
608,1,608,3,"2018-11-02 11:42:13.264921","2018-11-02 11:42:13.264921",
609,1,609,11,"2018-11-02 11:42:13.269473","2018-11-02 11:42:13.269473",
610,1,610,4,"2018-11-02 11:42:13.274254","2018-11-02 11:42:13.274254",
611,1,611,3,"2018-11-02 11:42:13.279121","2018-11-02 11:42:13.279121",
612,1,612,0,"2018-11-02 11:42:13.283696","2018-11-02 11:42:13.283696",
613,1,613,1,"2018-11-02 11:42:13.288104","2018-11-02 11:42:13.288104",
614,1,614,5,"2018-11-02 11:42:13.292319","2018-11-02 11:42:13.292319",
615,1,615,4,"2018-11-02 11:42:13.29674","2018-11-02 11:42:13.29674",
616,1,616,11,"2018-11-02 11:42:13.301282","2018-11-02 11:42:13.301282",
617,1,617,2,"2018-11-02 11:42:13.305674","2018-11-02 11:42:13.305674",
618,1,618,0,"2018-11-02 11:42:13.310136","2018-11-02 11:42:13.310136",
619,1,619,1,"2018-11-02 11:42:13.314521","2018-11-02 11:42:13.314521",
620,1,620,0,"2018-11-02 11:42:13.318759","2018-11-02 11:42:13.318759",
621,1,621,1,"2018-11-02 11:42:13.323002","2018-11-02 11:42:13.323002",
622,1,622,2,"2018-11-02 11:42:13.327043","2018-11-02 11:42:13.327043",
623,1,623,4,"2018-11-02 11:42:13.331559","2018-11-02 11:42:13.331559",
624,1,624,1,"2018-11-02 11:42:13.335841","2018-11-02 11:42:13.335841",
625,1,625,0,"2018-11-02 11:42:13.340199","2018-11-02 11:42:13.340199",
626,1,626,1,"2018-11-02 11:42:13.344472","2018-11-02 11:42:13.344472",
627,1,627,6,"2018-11-02 11:42:13.349318","2018-11-02 11:42:13.349318",
628,1,628,5,"2018-11-02 11:42:13.354029","2018-11-02 11:42:13.354029",
629,1,629,0,"2018-11-02 11:42:13.359029","2018-11-02 11:42:13.359029",
630,1,630,2,"2018-11-02 11:42:13.363479","2018-11-02 11:42:13.363479",
631,1,631,0,"2018-11-02 11:42:13.368732","2018-11-02 11:42:13.368732",
632,1,632,5,"2018-11-02 11:42:13.373552","2018-11-02 11:42:13.373552",
633,1,633,2,"2018-11-02 11:42:13.377991","2018-11-02 11:42:13.377991",
634,1,634,0,"2018-11-02 11:42:13.382457","2018-11-02 11:42:13.382457",
635,1,635,0,"2018-11-02 11:42:13.387298","2018-11-02 11:42:13.387298",
636,1,636,0,"2018-11-02 11:42:13.392338","2018-11-02 11:42:13.392338",
637,1,637,0,"2018-11-02 11:42:13.397033","2018-11-02 11:42:13.397033",
638,1,638,4,"2018-11-02 11:42:13.401867","2018-11-02 11:42:13.401867",
639,1,639,2,"2018-11-02 11:42:13.406354","2018-11-02 11:42:13.406354",
640,1,640,2,"2018-11-02 11:42:13.411023","2018-11-02 11:42:13.411023",
641,1,641,5,"2018-11-02 11:42:13.415782","2018-11-02 11:42:13.415782",
642,1,642,3,"2018-11-02 11:42:13.420434","2018-11-02 11:42:13.420434",
643,1,643,9,"2018-11-02 11:42:13.426452","2018-11-02 11:42:13.426452",
644,1,644,2,"2018-11-02 11:42:13.431602","2018-11-02 11:42:13.431602",
645,1,645,4,"2018-11-02 11:42:13.436223","2018-11-02 11:42:13.436223",
646,1,646,2,"2018-11-02 11:42:13.442371","2018-11-02 11:42:13.442371",
647,1,647,9,"2018-11-02 11:42:13.44691","2018-11-02 11:42:13.44691",
648,1,648,2,"2018-11-02 11:42:13.4512","2018-11-02 11:42:13.4512",
649,1,649,6,"2018-11-02 11:42:13.455538","2018-11-02 11:42:13.455538",
650,1,650,4,"2018-11-02 11:42:13.459801","2018-11-02 11:42:13.459801",
651,1,651,11,"2018-11-02 11:42:13.464322","2018-11-02 11:42:13.464322",
652,1,652,1,"2018-11-02 11:42:13.46878","2018-11-02 11:42:13.46878",
653,1,653,1,"2018-11-02 11:42:13.472943","2018-11-02 11:42:13.472943",
654,1,654,1,"2018-11-02 11:42:13.477238","2018-11-02 11:42:13.477238",
655,1,655,7,"2018-11-02 11:42:13.482002","2018-11-02 11:42:13.482002",
656,1,656,10,"2018-11-02 11:42:13.487028","2018-11-02 11:42:13.487028",
657,1,657,7,"2018-11-02 11:42:13.491819","2018-11-02 11:42:13.491819",
658,1,658,1,"2018-11-02 11:42:13.49614","2018-11-02 11:42:13.49614",
659,1,659,11,"2018-11-02 11:42:13.500958","2018-11-02 11:42:13.500958",
660,1,660,1,"2018-11-02 11:42:13.505551","2018-11-02 11:42:13.505551",
661,1,661,7,"2018-11-02 11:42:13.510024","2018-11-02 11:42:13.510024",
